protocol_value,watai_proportion,merged_proportion,chi2_statistic,chi2_pvalue
43.71,3e-05,0.0,400000.0,0.0
43.72,2.5e-05,0.0,400000.0,0.0
43.74,1e-05,0.0,400000.0,0.0
43.75,5e-06,0.0,400000.0,0.0
43.76,5e-06,0.0,400000.0,0.0
43.77,3.5e-05,0.0,400000.0,0.0
43.78,3e-05,0.0,400000.0,0.0
43.79,1e-05,0.0,400000.0,0.0
43.8,1.5e-05,0.0,400000.0,0.0
43.81,1.5e-05,0.0,400000.0,0.0
43.82,5e-06,0.0,400000.0,0.0
43.83,3e-05,0.0,400000.0,0.0
43.84,1.5e-05,0.0,400000.0,0.0
43.846153,5e-06,0.0,400000.0,0.0
43.85,1e-05,0.0,400000.0,0.0
43.86,5e-06,0.0,400000.0,0.0
43.87,5e-06,0.0,400000.0,0.0
43.88,3e-05,0.0,400000.0,0.0
43.9,5e-06,0.0,400000.0,0.0
43.91,2e-05,0.0,400000.0,0.0
43.92,1.5e-05,0.0,400000.0,0.0
43.93,1.5e-05,0.0,400000.0,0.0
43.94,1e-05,0.0,400000.0,0.0
43.95,1e-05,0.0,400000.0,0.0
43.97,5e-06,0.0,400000.0,0.0
43.99,2e-05,0.0,400000.0,0.0
44.01,5e-06,0.0,400000.0,0.0
44.03,5e-06,0.0,400000.0,0.0
44.04,1e-05,0.0,400000.0,0.0
44.05,2.5e-05,0.0,400000.0,0.0
44.06,1e-05,0.0,400000.0,0.0
44.07,1.5e-05,0.0,400000.0,0.0
44.08,1e-05,0.0,400000.0,0.0
44.09,1e-05,0.0,400000.0,0.0
44.1,2e-05,0.0,400000.0,0.0
44.11,5e-06,0.0,400000.0,0.0
44.12,2.5e-05,0.0,400000.0,0.0
44.13,2.5e-05,0.0,400000.0,0.0
44.14,1e-05,0.0,400000.0,0.0
44.15,1.5e-05,0.0,400000.0,0.0
44.16,5e-06,0.0,400000.0,0.0
44.17,2e-05,0.0,400000.0,0.0
44.18,2e-05,0.0,400000.0,0.0
44.19,5e-06,0.0,400000.0,0.0
44.2,5e-06,0.0,400000.0,0.0
44.21,5e-06,0.0,400000.0,0.0
44.22,2.5e-05,0.0,400000.0,0.0
44.23,3e-05,0.0,400000.0,0.0
44.24,7.5e-05,0.0,400000.0,0.0
44.25,1.5e-05,0.0,400000.0,0.0
44.26,1.5e-05,0.0,400000.0,0.0
44.27,5e-06,0.0,400000.0,0.0
44.28,1e-05,0.0,400000.0,0.0
44.29,4.5e-05,0.0,400000.0,0.0
44.3,2e-05,0.0,400000.0,0.0
44.31,1.5e-05,0.0,400000.0,0.0
44.32,5e-06,0.0,400000.0,0.0
44.33,5e-06,0.0,400000.0,0.0
44.34,3e-05,0.0,400000.0,0.0
44.35,3e-05,0.0,400000.0,0.0
44.36,1.5e-05,0.0,400000.0,0.0
44.37,2e-05,0.0,400000.0,0.0
44.38,4e-05,0.0,400000.0,0.0
44.39,2e-05,0.0,400000.0,0.0
44.4,3.5e-05,0.0,400000.0,0.0
44.41,3e-05,0.0,400000.0,0.0
44.42,4.5e-05,0.0,400000.0,0.0
44.43,3e-05,0.0,400000.0,0.0
44.44,1.5e-05,0.0,400000.0,0.0
44.45,1.5e-05,0.0,400000.0,0.0
44.46,3e-05,0.0,400000.0,0.0
44.47,1.5e-05,0.0,400000.0,0.0
44.48,3.5e-05,0.0,400000.0,0.0
44.49,4.5e-05,0.0,400000.0,0.0
44.5,1e-05,0.0,400000.0,0.0
44.51,1e-05,0.0,400000.0,0.0
44.52,3.5e-05,0.0,400000.0,0.0
44.53,2.5e-05,0.0,400000.0,0.0
44.54,5.5e-05,0.0,400000.0,0.0
44.55,2e-05,0.0,400000.0,0.0
44.56,2.5e-05,0.0,400000.0,0.0
44.57,4e-05,0.0,400000.0,0.0
44.58,1.5e-05,0.0,400000.0,0.0
44.59,4.5e-05,0.0,400000.0,0.0
44.6,2.5e-05,0.0,400000.0,0.0
44.61,1e-05,0.0,400000.0,0.0
44.62,5e-06,0.0,400000.0,0.0
44.63,1e-05,0.0,400000.0,0.0
44.64,3.5e-05,0.0,400000.0,0.0
44.65,5e-05,0.0,400000.0,0.0
44.66,1.5e-05,0.0,400000.0,0.0
44.67,1.5e-05,0.0,400000.0,0.0
44.68,4e-05,0.0,400000.0,0.0
44.69,5e-05,0.0,400000.0,0.0
44.7,7e-05,0.0,400000.0,0.0
44.71,3.5e-05,0.0,400000.0,0.0
44.72,2e-05,0.0,400000.0,0.0
44.73,3.5e-05,0.0,400000.0,0.0
44.74,5e-06,0.0,400000.0,0.0
44.75,6e-05,0.0,400000.0,0.0
44.76,1e-05,0.0,400000.0,0.0
44.77,3.5e-05,0.0,400000.0,0.0
44.78,2.5e-05,0.0,400000.0,0.0
44.79,1e-05,0.0,400000.0,0.0
44.8,1e-05,0.0,400000.0,0.0
44.81,2e-05,0.0,400000.0,0.0
44.82,2e-05,0.0,400000.0,0.0
44.83,5.5e-05,0.0,400000.0,0.0
44.84,4.5e-05,0.0,400000.0,0.0
44.85,4e-05,0.0,400000.0,0.0
44.86,4e-05,0.0,400000.0,0.0
44.87,5e-05,0.0,400000.0,0.0
44.88,5.5e-05,0.0,400000.0,0.0
44.89,6e-05,0.0,400000.0,0.0
44.9,2.5e-05,0.0,400000.0,0.0
44.91,1e-05,0.0,400000.0,0.0
44.92,2e-05,0.0,400000.0,0.0
44.93,1.5e-05,0.0,400000.0,0.0
44.94,4e-05,0.0,400000.0,0.0
44.95,0.00011,0.0,400000.0,0.0
44.96,1.5e-05,0.0,400000.0,0.0
44.966667,5e-06,0.0,400000.0,0.0
44.98,4.5e-05,0.0,400000.0,0.0
44.99,2.5e-05,0.0,400000.0,0.0
45.0,7.5e-05,0.0,400000.0,0.0
45.01,3.5e-05,0.0,400000.0,0.0
45.02,1.5e-05,0.0,400000.0,0.0
45.03,1e-05,0.0,400000.0,0.0
45.04,1e-05,0.0,400000.0,0.0
45.05,4.5e-05,0.0,400000.0,0.0
45.06,0.00011,0.0,400000.0,0.0
45.07,2e-05,0.0,400000.0,0.0
45.09,3.5e-05,0.0,400000.0,0.0
45.11,5e-05,0.0,400000.0,0.0
45.12,0.00014,0.0,400000.0,0.0
45.13,1.5e-05,0.0,400000.0,0.0
45.14,3.5e-05,0.0,400000.0,0.0
45.15,3e-05,0.0,400000.0,0.0
45.16,8e-05,0.0,400000.0,0.0
45.17,7.5e-05,0.0,400000.0,0.0
45.18,0.000145,0.0,400000.0,0.0
45.19,4e-05,0.0,400000.0,0.0
45.2,5e-05,0.0,400000.0,0.0
45.21,6e-05,0.0,400000.0,0.0
45.22,5e-05,0.0,400000.0,0.0
45.23,2.5e-05,0.0,400000.0,0.0
45.24,0.0001,0.0,400000.0,0.0
45.25,3.5e-05,0.0,400000.0,0.0
45.26,3.5e-05,0.0,400000.0,0.0
45.28,4e-05,0.0,400000.0,0.0
45.29,6.5e-05,0.0,400000.0,0.0
45.3,0.0001,0.0,400000.0,0.0
45.31,5.5e-05,0.0,400000.0,0.0
45.32,5e-05,0.0,400000.0,0.0
45.33,6.5e-05,0.0,400000.0,0.0
45.34,2.5e-05,0.0,400000.0,0.0
45.35,0.0001,0.0,400000.0,0.0
45.36,0.00017,0.0,400000.0,0.0
45.37,2e-05,0.0,400000.0,0.0
45.39,6e-05,0.0,400000.0,0.0
45.41,0.000125,0.0,400000.0,0.0
45.42,6e-05,0.0,400000.0,0.0
45.433334,5e-06,0.0,400000.0,0.0
45.46,0.000135,0.0,400000.0,0.0
45.47,0.000135,0.0,400000.0,0.0
45.48,3e-05,0.0,400000.0,0.0
45.482758,5e-06,0.0,400000.0,0.0
45.5,3.5e-05,0.0,400000.0,0.0
45.52,8.5e-05,0.0,400000.0,0.0
45.53,3.5e-05,0.0,400000.0,0.0
45.536587,5e-06,0.0,400000.0,0.0
45.57317,5e-06,0.0,400000.0,0.0
45.58,9.5e-05,0.0,400000.0,0.0
45.59,0.000175,0.0,400000.0,0.0
45.6,0.000105,0.0,400000.0,0.0
45.61,0.00018,0.0,400000.0,0.0
45.62,0.00014,0.0,400000.0,0.0
45.63,8.5e-05,0.0,400000.0,0.0
45.64,1e-05,0.0,400000.0,0.0
45.65,0.00028,0.0,400000.0,0.0
45.66,0.00011,0.0,400000.0,0.0
45.67,9.5e-05,0.0,400000.0,0.0
45.69,6.5e-05,0.0,400000.0,0.0
45.71,0.00024,0.0,400000.0,0.0
45.71233,5e-06,0.0,400000.0,0.0
45.72,8e-05,0.0,400000.0,0.0
45.76,0.000315,0.0,400000.0,0.0
45.77,0.00036,0.0,400000.0,0.0
45.78,7.5e-05,0.0,400000.0,0.0
45.79,5e-06,0.0,400000.0,0.0
45.8,0.000105,0.0,400000.0,0.0
45.82,0.00029,0.0,400000.0,0.0
45.83,0.00011,0.0,400000.0,0.0
45.853657,5e-06,0.0,400000.0,0.0
45.86111,5e-06,0.0,400000.0,0.0
45.88,0.000265,0.0,400000.0,0.0
45.93,0.000295,0.0,400000.0,0.0
45.94,6.5e-05,0.0,400000.0,0.0
45.99,0.000335,0.0,400000.0,0.0
46.06,0.00091,0.0,400000.0,0.0
46.07,0.000365,0.0,400000.0,0.0
46.08,0.00028,0.0,400000.0,0.0
46.09,5e-06,0.0,400000.0,0.0
46.1,0.00027,0.0,400000.0,0.0
46.12,0.000825,0.0,400000.0,0.0
46.13,0.00044,0.0,400000.0,0.0
46.14,5e-06,0.0,400000.0,0.0
46.18,0.00084,0.0,400000.0,0.0
46.23,0.000985,0.0,400000.0,0.0
46.24,0.000235,0.0,400000.0,0.0
46.25,5e-06,0.0,400000.0,0.0
46.29,0.000965,0.0,400000.0,0.0
46.4,0.000985,0.0,400000.0,0.0
46.473682,5e-06,0.0,400000.0,0.0
46.505264,5e-06,0.0,400000.0,0.0
46.53,0.004415,0.0,400000.0,0.0
46.54,0.001485,0.0,400000.0,0.0
46.544445,5e-06,0.0,400000.0,0.0
46.55,5e-06,0.0,400000.0,0.0
46.59,0.003675,0.0,400000.0,0.0
46.7,0.00371,0.0,400000.0,0.0
47,0.0,0.07214,400000.0,0.0
47.0,0.01033,0.0,400000.0,0.0
5.0,5.5e-05,0.0,400000.0,0.0
5.1,5e-06,0.0,400000.0,0.0
5.12,5e-06,0.0,400000.0,0.0
5.14,5e-06,0.0,400000.0,0.0
5.15,5e-06,0.0,400000.0,0.0
5.22,5e-06,0.0,400000.0,0.0
5.24,5e-06,0.0,400000.0,0.0
5.27,5e-06,0.0,400000.0,0.0
5.29,5e-06,0.0,400000.0,0.0
5.3,0.00015,0.0,400000.0,0.0
5.32,5e-06,0.0,400000.0,0.0
5.36,1e-05,0.0,400000.0,0.0
5.39,5e-06,0.0,400000.0,0.0
5.4,0.002025,0.0,400000.0,0.0
5.41,5e-06,0.0,400000.0,0.0
5.42,5e-06,0.0,400000.0,0.0
5.46,5e-06,0.0,400000.0,0.0
5.47,5e-06,0.0,400000.0,0.0
5.48,5e-06,0.0,400000.0,0.0
5.5,0.000495,0.0,400000.0,0.0
5.52,2.5e-05,0.0,400000.0,0.0
5.53,5e-06,0.0,400000.0,0.0
5.54,5e-06,0.0,400000.0,0.0
5.55,5e-06,0.0,400000.0,0.0
5.57,5e-06,0.0,400000.0,0.0
5.58,3e-05,0.0,400000.0,0.0
5.59,1e-05,0.0,400000.0,0.0
5.6,6.5e-05,0.0,400000.0,0.0
5.62,1.5e-05,0.0,400000.0,0.0
5.63,3e-05,0.0,400000.0,0.0
5.64,4e-05,0.0,400000.0,0.0
5.65,5e-06,0.0,400000.0,0.0
5.66,1.5e-05,0.0,400000.0,0.0
5.67,2e-05,0.0,400000.0,0.0
5.68,5e-06,0.0,400000.0,0.0
5.69,2.5e-05,0.0,400000.0,0.0
5.7,0.00012,0.0,400000.0,0.0
5.71,1.5e-05,0.0,400000.0,0.0
5.714286,5e-06,0.0,400000.0,0.0
5.72,1e-05,0.0,400000.0,0.0
5.73,1e-05,0.0,400000.0,0.0
5.7391305,5e-06,0.0,400000.0,0.0
5.74,1e-05,0.0,400000.0,0.0
5.75,6e-05,0.0,400000.0,0.0
5.76,0.000255,0.0,400000.0,0.0
5.77,6.5e-05,0.0,400000.0,0.0
5.78,2.5e-05,0.0,400000.0,0.0
5.79,2e-05,0.0,400000.0,0.0
5.8,7.5e-05,0.0,400000.0,0.0
5.81,6e-05,0.0,400000.0,0.0
5.82,0.00082,0.0,400000.0,0.0
5.83,0.00018,0.0,400000.0,0.0
5.84,0.000105,0.0,400000.0,0.0
5.85,7.5e-05,0.0,400000.0,0.0
5.86,4.5e-05,0.0,400000.0,0.0
5.87,8.5e-05,0.0,400000.0,0.0
5.88,0.00469,0.0,400000.0,0.0
5.89,0.000965,0.0,400000.0,0.0
5.9,0.000905,0.0,400000.0,0.0
5.91,1.5e-05,0.0,400000.0,0.0
5.9104476,5e-06,0.0,400000.0,0.0
5.9130435,5e-06,0.0,400000.0,0.0
5.92,4e-05,0.0,400000.0,0.0
5.928571,1e-05,0.0,400000.0,0.0
5.93,0.00028,0.0,400000.0,0.0
5.9387755,5e-06,0.0,400000.0,0.0
5.94,0.041685,0.0,400000.0,0.0
5.95,0.00808,0.0,400000.0,0.0
5.96,0.000225,0.0,400000.0,0.0
5.97,1.5e-05,0.0,400000.0,0.0
5.98,7e-05,0.0,400000.0,0.0
5.9814816,5e-06,0.0,400000.0,0.0
5.99,0.001185,0.0,400000.0,0.0
6,0.0,0.572925,400000.0,0.0
6.0,0.374195,0.0,400000.0,0.0
6.01,7.5e-05,0.0,400000.0,0.0
6.02,2e-05,0.0,400000.0,0.0
6.03,1.5e-05,0.0,400000.0,0.0
6.04,0.000235,0.0,400000.0,0.0
6.05,0.00536,0.0,400000.0,0.0
6.06,0.00109,0.0,400000.0,0.0
6.07,1.5e-05,0.0,400000.0,0.0
6.08,2e-05,0.0,400000.0,0.0
6.09,3e-05,0.0,400000.0,0.0
6.1,0.000495,0.0,400000.0,0.0
6.11,0.04919,0.0,400000.0,0.0
6.113402,5e-06,0.0,400000.0,0.0
6.12,3.5e-05,0.0,400000.0,0.0
6.1222224,5e-06,0.0,400000.0,0.0
6.125,5e-06,0.0,400000.0,0.0
6.13,5e-06,0.0,400000.0,0.0
6.1466665,5e-06,0.0,400000.0,0.0
6.15,8e-05,0.0,400000.0,0.0
6.16,0.001275,0.0,400000.0,0.0
6.17,0.00038,0.0,400000.0,0.0
6.18,3.5e-05,0.0,400000.0,0.0
6.2,4e-05,0.0,400000.0,0.0
6.21,0.000195,0.0,400000.0,0.0
6.22,0.008205,0.0,400000.0,0.0
6.23,6e-05,0.0,400000.0,0.0
6.24,1e-05,0.0,400000.0,0.0
6.25,1e-05,0.0,400000.0,0.0
6.26,4e-05,0.0,400000.0,0.0
6.27,0.00056,0.0,400000.0,0.0
6.28,0.000145,0.0,400000.0,0.0
6.29,1e-05,0.0,400000.0,0.0
6.3,2e-05,0.0,400000.0,0.0
6.31,1e-05,0.0,400000.0,0.0
6.32,7.5e-05,0.0,400000.0,0.0
6.33,0.002375,0.0,400000.0,0.0
6.34,1.5e-05,0.0,400000.0,0.0
6.35,1.5e-05,0.0,400000.0,0.0
6.36,2e-05,0.0,400000.0,0.0
6.37,6e-05,0.0,400000.0,0.0
6.38,0.00028,0.0,400000.0,0.0
6.39,7e-05,0.0,400000.0,0.0
6.4,0.00011,0.0,400000.0,0.0
6.41,1e-05,0.0,400000.0,0.0
6.42,2e-05,0.0,400000.0,0.0
6.43,7e-05,0.0,400000.0,0.0
6.44,0.00102,0.0,400000.0,0.0
6.4489794,5e-06,0.0,400000.0,0.0
6.45,1e-05,0.0,400000.0,0.0
6.46,1e-05,0.0,400000.0,0.0
6.47,5e-06,0.0,400000.0,0.0
6.48,3e-05,0.0,400000.0,0.0
6.49,9.5e-05,0.0,400000.0,0.0
6.5,0.00125,0.0,400000.0,0.0
6.51,5e-06,0.0,400000.0,0.0
6.52,5e-06,0.0,400000.0,0.0
6.53,2.5e-05,0.0,400000.0,0.0
6.54,8.5e-05,0.0,400000.0,0.0
6.55,0.000505,0.0,400000.0,0.0
6.56,2e-05,0.0,400000.0,0.0
6.57,5e-06,0.0,400000.0,0.0
6.58,5e-06,0.0,400000.0,0.0
6.59,2.5e-05,0.0,400000.0,0.0
6.6,0.00052,0.0,400000.0,0.0
6.61,3.5e-05,0.0,400000.0,0.0
6.62,5e-06,0.0,400000.0,0.0
6.63,2e-05,0.0,400000.0,0.0
6.64,3e-05,0.0,400000.0,0.0
6.65,4e-05,0.0,400000.0,0.0
6.66,0.00042,0.0,400000.0,0.0
6.68,5e-06,0.0,400000.0,0.0
6.69,1e-05,0.0,400000.0,0.0
6.693548,5e-06,0.0,400000.0,0.0
6.7,8e-05,0.0,400000.0,0.0
6.71,5e-05,0.0,400000.0,0.0
6.72,5e-06,0.0,400000.0,0.0
6.73,5e-06,0.0,400000.0,0.0
6.74,1.5e-05,0.0,400000.0,0.0
6.75,5e-06,0.0,400000.0,0.0
6.76,7e-05,0.0,400000.0,0.0
6.77,0.000215,0.0,400000.0,0.0
6.78,5e-06,0.0,400000.0,0.0
6.79,2.5e-05,0.0,400000.0,0.0
6.8,2e-05,0.0,400000.0,0.0
6.81,1.5e-05,0.0,400000.0,0.0
6.82,4e-05,0.0,400000.0,0.0
6.83,1.5e-05,0.0,400000.0,0.0
6.85,5e-06,0.0,400000.0,0.0
6.86,1e-05,0.0,400000.0,0.0
6.87,2.5e-05,0.0,400000.0,0.0
6.88,0.000105,0.0,400000.0,0.0
6.89,5e-06,0.0,400000.0,0.0
6.9,4e-05,0.0,400000.0,0.0
6.91,5e-06,0.0,400000.0,0.0
6.92,1e-05,0.0,400000.0,0.0
6.93,4.5e-05,0.0,400000.0,0.0
6.94,5e-06,0.0,400000.0,0.0
6.97,1.5e-05,0.0,400000.0,0.0
6.99,9.5e-05,0.0,400000.0,0.0
7.0,0.00048,0.0,400000.0,0.0
7.01,5e-06,0.0,400000.0,0.0
7.02,1.5e-05,0.0,400000.0,0.0
7.03,1.5e-05,0.0,400000.0,0.0
7.04,3e-05,0.0,400000.0,0.0
7.044944,5e-06,0.0,400000.0,0.0
7.05,1e-05,0.0,400000.0,0.0
7.06,1.5e-05,0.0,400000.0,0.0
7.07,1e-05,0.0,400000.0,0.0
7.08,2.5e-05,0.0,400000.0,0.0
7.09,2e-05,0.0,400000.0,0.0
7.1,0.00797,0.0,400000.0,0.0
7.13,3e-05,0.0,400000.0,0.0
7.15,2e-05,0.0,400000.0,0.0
7.16,5e-06,0.0,400000.0,0.0
7.17,1e-05,0.0,400000.0,0.0
7.18,1e-05,0.0,400000.0,0.0
7.19,5e-06,0.0,400000.0,0.0
7.2,0.00011,0.0,400000.0,0.0
7.21,0.000105,0.0,400000.0,0.0
7.22,1e-05,0.0,400000.0,0.0
7.23,1e-05,0.0,400000.0,0.0
7.24,1.5e-05,0.0,400000.0,0.0
7.25,5e-06,0.0,400000.0,0.0
7.26,2e-05,0.0,400000.0,0.0
7.28,5e-06,0.0,400000.0,0.0
7.29,5e-06,0.0,400000.0,0.0
7.3,1.5e-05,0.0,400000.0,0.0
7.31,1e-05,0.0,400000.0,0.0
7.32,3e-05,0.0,400000.0,0.0
7.33,5e-06,0.0,400000.0,0.0
7.34,1e-05,0.0,400000.0,0.0
7.36,3e-05,0.0,400000.0,0.0
7.37,3.5e-05,0.0,400000.0,0.0
7.375,5e-06,0.0,400000.0,0.0
7.38,5e-06,0.0,400000.0,0.0
7.39,5e-06,0.0,400000.0,0.0
7.4,1e-05,0.0,400000.0,0.0
7.41,2e-05,0.0,400000.0,0.0
7.42,1.5e-05,0.0,400000.0,0.0
7.43,3e-05,0.0,400000.0,0.0
7.44,5e-06,0.0,400000.0,0.0
7.46,1.5e-05,0.0,400000.0,0.0
7.47,1e-05,0.0,400000.0,0.0
7.48,1.5e-05,0.0,400000.0,0.0
7.49,1e-05,0.0,400000.0,0.0
7.5,7e-05,0.0,400000.0,0.0
7.53,5e-06,0.0,400000.0,0.0
7.54,4.5e-05,0.0,400000.0,0.0
7.55,1e-05,0.0,400000.0,0.0
7.57,5e-06,0.0,400000.0,0.0
7.571429,5e-06,0.0,400000.0,0.0
7.58,1e-05,0.0,400000.0,0.0
7.59,1e-05,0.0,400000.0,0.0
7.6,0.00096,0.0,400000.0,0.0
7.61,5e-06,0.0,400000.0,0.0
7.62,1e-05,0.0,400000.0,0.0
7.63,1e-05,0.0,400000.0,0.0
7.64,1e-05,0.0,400000.0,0.0
7.65,1e-05,0.0,400000.0,0.0
7.66,5e-06,0.0,400000.0,0.0
7.68,5e-06,0.0,400000.0,0.0
7.69,1e-05,0.0,400000.0,0.0
7.7,0.000465,0.0,400000.0,0.0
7.71,1e-05,0.0,400000.0,0.0
7.72,1.5e-05,0.0,400000.0,0.0
7.73,5e-06,0.0,400000.0,0.0
7.74,5e-06,0.0,400000.0,0.0
7.75,1.5e-05,0.0,400000.0,0.0
7.76,3e-05,0.0,400000.0,0.0
7.78,1e-05,0.0,400000.0,0.0
7.79,1.5e-05,0.0,400000.0,0.0
7.8,4.5e-05,0.0,400000.0,0.0
7.81,5e-06,0.0,400000.0,0.0
7.83,1e-05,0.0,400000.0,0.0
7.84,2e-05,0.0,400000.0,0.0
7.86,1.5e-05,0.0,400000.0,0.0
7.87,1e-05,0.0,400000.0,0.0
7.89,1e-05,0.0,400000.0,0.0
7.9,1e-05,0.0,400000.0,0.0
7.91,1e-05,0.0,400000.0,0.0
7.92,3e-05,0.0,400000.0,0.0
7.93,5e-06,0.0,400000.0,0.0
7.94,5e-06,0.0,400000.0,0.0
7.95,2e-05,0.0,400000.0,0.0
7.96,5e-06,0.0,400000.0,0.0
7.97,1.5e-05,0.0,400000.0,0.0
7.98,2.5e-05,0.0,400000.0,0.0
7.99,5e-06,0.0,400000.0,0.0
8.0,3e-05,0.0,400000.0,0.0
8.01,5e-06,0.0,400000.0,0.0
8.02,1e-05,0.0,400000.0,0.0
8.03,1.5e-05,0.0,400000.0,0.0
8.04,2e-05,0.0,400000.0,0.0
8.05,5e-06,0.0,400000.0,0.0
8.07,5e-06,0.0,400000.0,0.0
8.08,1e-05,0.0,400000.0,0.0
8.09,1e-05,0.0,400000.0,0.0
8.1,0.000305,0.0,400000.0,0.0
8.11,5e-06,0.0,400000.0,0.0
8.12,5e-06,0.0,400000.0,0.0
8.13,1.5e-05,0.0,400000.0,0.0
8.14,3e-05,0.0,400000.0,0.0
8.15,5e-06,0.0,400000.0,0.0
8.16,1e-05,0.0,400000.0,0.0
8.17,1e-05,0.0,400000.0,0.0
8.18,1.5e-05,0.0,400000.0,0.0
8.19,1e-05,0.0,400000.0,0.0
8.2,0.00436,0.0,400000.0,0.0
8.21,1e-05,0.0,400000.0,0.0
8.23,5e-06,0.0,400000.0,0.0
8.24,5e-06,0.0,400000.0,0.0
8.25,1e-05,0.0,400000.0,0.0
8.26,5e-06,0.0,400000.0,0.0
8.27,5e-06,0.0,400000.0,0.0
8.28,1e-05,0.0,400000.0,0.0
8.3,8.5e-05,0.0,400000.0,0.0
8.31,2e-05,0.0,400000.0,0.0
8.32,5e-06,0.0,400000.0,0.0
8.33,5e-06,0.0,400000.0,0.0
8.35,5e-06,0.0,400000.0,0.0
8.36,1e-05,0.0,400000.0,0.0
8.37,1.5e-05,0.0,400000.0,0.0
8.39,5e-06,0.0,400000.0,0.0
8.4,1e-05,0.0,400000.0,0.0
8.42,1e-05,0.0,400000.0,0.0
8.43,5e-06,0.0,400000.0,0.0
8.46,5e-06,0.0,400000.0,0.0
8.47,1.5e-05,0.0,400000.0,0.0
8.5,1.5e-05,0.0,400000.0,0.0
8.51,1.5e-05,0.0,400000.0,0.0
8.52,1e-05,0.0,400000.0,0.0
8.53,1.5e-05,0.0,400000.0,0.0
8.54,5e-06,0.0,400000.0,0.0
8.56,5e-06,0.0,400000.0,0.0
8.57,1e-05,0.0,400000.0,0.0
8.58,1e-05,0.0,400000.0,0.0
8.59,1e-05,0.0,400000.0,0.0
8.6,8.5e-05,0.0,400000.0,0.0
8.61,1e-05,0.0,400000.0,0.0
8.62,1e-05,0.0,400000.0,0.0
8.63,2e-05,0.0,400000.0,0.0
8.64,2.5e-05,0.0,400000.0,0.0
8.65,1e-05,0.0,400000.0,0.0
8.66,5e-06,0.0,400000.0,0.0
8.68,1e-05,0.0,400000.0,0.0
8.69,5e-06,0.0,400000.0,0.0
8.7,0.00065,0.0,400000.0,0.0
8.72,1e-05,0.0,400000.0,0.0
8.73,2e-05,0.0,400000.0,0.0
8.74,5e-06,0.0,400000.0,0.0
8.75,5e-06,0.0,400000.0,0.0
8.77,1e-05,0.0,400000.0,0.0
8.78,5e-06,0.0,400000.0,0.0
8.8,0.00045,0.0,400000.0,0.0
8.81,5e-06,0.0,400000.0,0.0
8.82,1e-05,0.0,400000.0,0.0
8.83,1e-05,0.0,400000.0,0.0
8.84,5e-06,0.0,400000.0,0.0
8.85,1e-05,0.0,400000.0,0.0
8.86,1.5e-05,0.0,400000.0,0.0
8.87,5e-06,0.0,400000.0,0.0
8.88,1.5e-05,0.0,400000.0,0.0
8.882353,5e-06,0.0,400000.0,0.0
8.89,1e-05,0.0,400000.0,0.0
8.9,3e-05,0.0,400000.0,0.0
8.91,2.5e-05,0.0,400000.0,0.0
8.92,5e-06,0.0,400000.0,0.0
8.93,5e-06,0.0,400000.0,0.0
8.94,1.5e-05,0.0,400000.0,0.0
8.95,1e-05,0.0,400000.0,0.0
8.96,1.5e-05,0.0,400000.0,0.0
8.97,5e-06,0.0,400000.0,0.0
8.99,1e-05,0.0,400000.0,0.0
9.0,1.5e-05,0.0,400000.0,0.0
9.02,2.5e-05,0.0,400000.0,0.0
9.04,5e-06,0.0,400000.0,0.0
9.05,1.5e-05,0.0,400000.0,0.0
9.06,2.5e-05,0.0,400000.0,0.0
9.07,5e-06,0.0,400000.0,0.0
9.08,1.5e-05,0.0,400000.0,0.0
9.1,1e-05,0.0,400000.0,0.0
9.12,5e-06,0.0,400000.0,0.0
9.13,1e-05,0.0,400000.0,0.0
9.15,5e-06,0.0,400000.0,0.0
9.16,1e-05,0.0,400000.0,0.0
9.17,1e-05,0.0,400000.0,0.0
9.18,1e-05,0.0,400000.0,0.0
9.19,2e-05,0.0,400000.0,0.0
9.2,0.00019,0.0,400000.0,0.0
9.23,1.5e-05,0.0,400000.0,0.0
9.24,5e-06,0.0,400000.0,0.0
9.25,1e-05,0.0,400000.0,0.0
9.27,5e-06,0.0,400000.0,0.0
9.29,5e-06,0.0,400000.0,0.0
9.3,0.00271,0.0,400000.0,0.0
9.32,5e-06,0.0,400000.0,0.0
9.33,1e-05,0.0,400000.0,0.0
9.34,1.5e-05,0.0,400000.0,0.0
9.35,5e-06,0.0,400000.0,0.0
9.36,1e-05,0.0,400000.0,0.0
9.37,5e-06,0.0,400000.0,0.0
9.38,5e-06,0.0,400000.0,0.0
9.4,8e-05,0.0,400000.0,0.0
9.41,1.5e-05,0.0,400000.0,0.0
9.42,1e-05,0.0,400000.0,0.0
9.44,5e-06,0.0,400000.0,0.0
9.45,5e-06,0.0,400000.0,0.0
9.47,1.5e-05,0.0,400000.0,0.0
9.48,5e-06,0.0,400000.0,0.0
9.49,5e-06,0.0,400000.0,0.0
9.5,1.5e-05,0.0,400000.0,0.0
9.51,2.5e-05,0.0,400000.0,0.0
9.52,5e-06,0.0,400000.0,0.0
9.53,1e-05,0.0,400000.0,0.0
9.55,5e-06,0.0,400000.0,0.0
9.56,5e-06,0.0,400000.0,0.0
9.57,1e-05,0.0,400000.0,0.0
9.59,5e-06,0.0,400000.0,0.0
9.6,5e-06,0.0,400000.0,0.0
9.61,5e-06,0.0,400000.0,0.0
9.62,5e-06,0.0,400000.0,0.0
9.63,2e-05,0.0,400000.0,0.0
